Cases,cod_munici,year,epiweek,cons_epiweek,municipality,total_population,Temperature,Rainfall,EVI
198,5250,2011,37,246,EL BAGRE,48211,24.28262572,69.53391077,4649.390686
182,5250,2011,38,247,EL BAGRE,48211,24.33253993,33.05937317,3565.730507
173,5250,2011,39,248,EL BAGRE,48211,24.78646698,124.6991372,3506.365357
161,5250,2011,40,249,EL BAGRE,48211,24.18554312,61.2863557,3746.507436
198,5250,2011,41,250,EL BAGRE,48211,23.73726213,49.62339579,5615.033626
209,5250,2011,42,251,EL BAGRE,48211,23.04119852,16.96887996,4284.088807
180,5250,2011,43,252,EL BAGRE,48211,23.74278414,75.1197315,1262.964641
171,5250,2011,44,253,EL BAGRE,48211,24.03452071,19.14201554,3869.049092
182,5250,2011,45,254,EL BAGRE,48211,24.02192662,62.66793783,NA
178,5250,2011,46,255,EL BAGRE,48211,23.08901423,59.0470327,2077.170835
167,5250,2011,47,256,EL BAGRE,48211,23.62289665,37.95844758,2058.382139
157,5250,2011,48,257,EL BAGRE,48211,23.88732677,75.70975452,4706.184732
159,5250,2011,49,258,EL BAGRE,48211,24.17685937,29.7683381,1295.132068
127,5250,2011,50,259,EL BAGRE,48211,23.7940327,34.11276966,2664.478276
131,5250,2011,51,260,EL BAGRE,48211,24.33290334,16.24188687,3049.399657
133,5250,2011,52,261,EL BAGRE,48211,24.74666638,11.08924824,NA
178,5250,2012,1,262,EL BAGRE,48568,24.3170143,10.85539658,3511.908293
152,5250,2012,2,263,EL BAGRE,48568,24.65383592,7.941773517,3663.330238
165,5250,2012,3,264,EL BAGRE,48568,24.23265348,10.53093481,5639.064966
138,5250,2012,4,265,EL BAGRE,48568,24.13935845,6.937165968,3696.759634
137,5250,2012,5,266,EL BAGRE,48568,24.4577532,6.374497904,2824.91713
204,5250,2012,6,267,EL BAGRE,48568,24.94739788,43.62699241,3908.001842
186,5250,2012,7,268,EL BAGRE,48568,24.74834242,7.463062022,1640.169196
170,5250,2012,8,269,EL BAGRE,48568,25.40446294,4.32159109,2034.913922
204,5250,2012,9,270,EL BAGRE,48568,26.0750551,15.20631442,NA
210,5250,2012,10,271,EL BAGRE,48568,25.57177099,20.09884718,5460.211752
143,5250,2012,11,272,EL BAGRE,48568,26.06164863,12.57481275,3547.724826
207,5250,2012,12,273,EL BAGRE,48568,25.34463337,26.61771168,2792.129282
169,5250,2012,13,274,EL BAGRE,48568,25.94854264,24.09725903,1422.873933
